package,asset_id,relative_path,status,notes
PACK_06,MM-P06-0039,Art/Characters/Assistants/assistant_jungle_scout_v01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0040,Art/Characters/Assistants/assistant_jungle_scout_v02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0041,Art/Characters/Assistants/assistant_crystal_monk_v01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0042,Art/Characters/Assistants/assistant_crystal_monk_v02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0043,Art/Characters/Assistants/assistant_tournament_referee_v01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0044,Art/Characters/Assistants/assistant_tournament_referee_v02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0045,Art/Buildings/Automation/building_auto_mine_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0046,Art/Buildings/Automation/building_auto_mine_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0047,Art/Buildings/Automation/building_auto_mine_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0048,Art/Buildings/Automation/building_auto_mine_pack06_lv04.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0049,Art/Buildings/Automation/building_auto_builder_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0050,Art/Buildings/Automation/building_auto_builder_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0051,Art/Buildings/Automation/building_auto_builder_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0052,Art/Buildings/Automation/building_auto_builder_pack06_lv04.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0053,Art/Buildings/Automation/building_quest_office_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0054,Art/Buildings/Automation/building_quest_office_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0055,Art/Buildings/Automation/building_quest_office_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0056,Art/Buildings/Automation/building_achievement_hall_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0057,Art/Buildings/Automation/building_achievement_hall_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0058,Art/Buildings/Automation/building_achievement_hall_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0059,Art/Buildings/Automation/building_tournament_gate_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0060,Art/Buildings/Automation/building_tournament_gate_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0061,Art/Buildings/Automation/building_tournament_gate_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0062,Art/Buildings/Automation/building_cloud_port_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0063,Art/Buildings/Automation/building_cloud_port_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0064,Art/Buildings/Automation/building_cloud_port_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0065,Art/Buildings/Automation/building_jungle_hut_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0066,Art/Buildings/Automation/building_jungle_hut_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0067,Art/Buildings/Automation/building_jungle_hut_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0068,Art/Buildings/Automation/building_crystal_engine_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0069,Art/Buildings/Automation/building_crystal_engine_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0070,Art/Buildings/Automation/building_crystal_engine_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0071,Art/Buildings/Automation/building_crystal_engine_pack06_lv04.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0072,Art/Buildings/Automation/building_delivery_drone_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0073,Art/Buildings/Automation/building_delivery_drone_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0074,Art/Buildings/Automation/building_delivery_drone_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0075,Art/Buildings/Automation/building_delivery_drone_pack06_lv04.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0076,Art/Buildings/Automation/building_merge_machine_pack06_lv01.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0077,Art/Buildings/Automation/building_merge_machine_pack06_lv02.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0078,Art/Buildings/Automation/building_merge_machine_pack06_lv03.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0079,Art/Buildings/Automation/building_merge_machine_pack06_lv04.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0080,Art/Worlds/Cloud/tile_cloud_pack06_049.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0081,Art/Worlds/Cloud/tile_cloud_pack06_050.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0082,Art/Worlds/Cloud/tile_cloud_pack06_051.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0083,Art/Worlds/Cloud/tile_cloud_pack06_052.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0084,Art/Worlds/Cloud/tile_cloud_pack06_053.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0085,Art/Worlds/Cloud/tile_cloud_pack06_054.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0086,Art/Worlds/Cloud/tile_cloud_pack06_055.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0087,Art/Worlds/Cloud/tile_cloud_pack06_056.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0088,Art/Worlds/Cloud/tile_cloud_pack06_057.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0089,Art/Worlds/Cloud/tile_cloud_pack06_058.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0090,Art/Worlds/Cloud/tile_cloud_pack06_059.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0091,Art/Worlds/Cloud/tile_cloud_pack06_060.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0092,Art/Worlds/Cloud/tile_cloud_pack06_061.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0093,Art/Worlds/Cloud/tile_cloud_pack06_062.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0094,Art/Worlds/Cloud/tile_cloud_pack06_063.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0095,Art/Worlds/Jungle/tile_jungle_pack06_049.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0096,Art/Worlds/Jungle/tile_jungle_pack06_050.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0097,Art/Worlds/Jungle/tile_jungle_pack06_051.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0098,Art/Worlds/Jungle/tile_jungle_pack06_052.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0099,Art/Worlds/Jungle/tile_jungle_pack06_053.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0100,Art/Worlds/Jungle/tile_jungle_pack06_054.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0101,Art/Worlds/Jungle/tile_jungle_pack06_055.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0102,Art/Worlds/Jungle/tile_jungle_pack06_056.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0103,Art/Worlds/Jungle/tile_jungle_pack06_057.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0104,Art/Worlds/Jungle/tile_jungle_pack06_058.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0105,Art/Worlds/Jungle/tile_jungle_pack06_059.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0106,Art/Worlds/Jungle/tile_jungle_pack06_060.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0107,Art/Worlds/Jungle/tile_jungle_pack06_061.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0108,Art/Worlds/Jungle/tile_jungle_pack06_062.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0109,Art/Worlds/Jungle/tile_jungle_pack06_063.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0110,Art/Worlds/Crystal/tile_crystal_pack06_049.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0111,Art/Worlds/Crystal/tile_crystal_pack06_050.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0112,Art/Worlds/Crystal/tile_crystal_pack06_051.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0113,Art/Worlds/Crystal/tile_crystal_pack06_052.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0114,Art/Worlds/Crystal/tile_crystal_pack06_053.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0115,Art/Worlds/Crystal/tile_crystal_pack06_054.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0116,Art/Worlds/Crystal/tile_crystal_pack06_055.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0117,Art/Worlds/Crystal/tile_crystal_pack06_056.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0118,Art/Worlds/Crystal/tile_crystal_pack06_057.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0119,Art/Worlds/Crystal/tile_crystal_pack06_058.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0120,Art/Worlds/Crystal/tile_crystal_pack06_059.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0121,Art/Worlds/Crystal/tile_crystal_pack06_060.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0122,Art/Worlds/Crystal/tile_crystal_pack06_061.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0123,Art/Worlds/Crystal/tile_crystal_pack06_062.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0124,Art/Worlds/Crystal/tile_crystal_pack06_063.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0125,Art/Worlds/Desert/tile_desert_pack06_049.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0126,Art/Worlds/Desert/tile_desert_pack06_050.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0127,Art/Worlds/Desert/tile_desert_pack06_051.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0128,Art/Worlds/Desert/tile_desert_pack06_052.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0129,Art/Worlds/Desert/tile_desert_pack06_053.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0130,Art/Worlds/Desert/tile_desert_pack06_054.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0131,Art/Worlds/Desert/tile_desert_pack06_055.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0132,Art/Worlds/Desert/tile_desert_pack06_056.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0133,Art/Worlds/Desert/tile_desert_pack06_057.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0134,Art/Worlds/Desert/tile_desert_pack06_058.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0135,Art/Worlds/Desert/tile_desert_pack06_059.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0136,Art/Worlds/Desert/tile_desert_pack06_060.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0137,Art/Worlds/Desert/tile_desert_pack06_061.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0138,Art/Worlds/Desert/tile_desert_pack06_062.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0139,Art/Worlds/Desert/tile_desert_pack06_063.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0140,Art/Worlds/Candy/tile_candy_pack06_049.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0141,Art/Worlds/Candy/tile_candy_pack06_050.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0142,Art/Worlds/Candy/tile_candy_pack06_051.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0143,Art/Worlds/Candy/tile_candy_pack06_052.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0144,Art/Worlds/Candy/tile_candy_pack06_053.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0145,Art/Worlds/Candy/tile_candy_pack06_054.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0146,Art/Worlds/Candy/tile_candy_pack06_055.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0147,Art/Worlds/Candy/tile_candy_pack06_056.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0148,Art/Worlds/Candy/tile_candy_pack06_057.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0149,Art/Worlds/Candy/tile_candy_pack06_058.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0150,Art/Worlds/Candy/tile_candy_pack06_059.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0151,Art/Worlds/Candy/tile_candy_pack06_060.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0152,Art/Worlds/Candy/tile_candy_pack06_061.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0153,Art/Worlds/Candy/tile_candy_pack06_062.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0154,Art/Worlds/Candy/tile_candy_pack06_063.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0155,Art/Icons/Mounts/icon_mount_cloud_deer.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0156,Art/Icons/Mounts/icon_mount_crystal_yak.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0157,Art/Icons/Mounts/icon_mount_jungle_lizard.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0158,Art/Icons/Mounts/icon_mount_candy_pony.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0159,Art/Icons/Mounts/icon_mount_desert_beetle.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0160,Art/Icons/Mounts/icon_mount_sky_whale.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0161,Art/Icons/Mounts/icon_mount_gear_rhino.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0162,Art/Icons/Mounts/icon_mount_tiny_dragon.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0163,Art/Icons/Mounts/icon_mount_mount_food.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0164,Art/Icons/Mounts/icon_mount_saddle.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0165,Art/Icons/Mounts/icon_mount_wing_token.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0166,Art/Icons/Mounts/icon_mount_speed_horseshoe.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0167,Art/Icons/Assistants/icon_assistant_auto_miner.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0168,Art/Icons/Assistants/icon_assistant_auto_builder.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0169,Art/Icons/Assistants/icon_assistant_quest_scribe.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0170,Art/Icons/Assistants/icon_assistant_reward_clerk.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0171,Art/Icons/Assistants/icon_assistant_merge_butler.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0172,Art/Icons/Assistants/icon_assistant_boost_nurse.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0173,Art/Icons/Assistants/icon_assistant_cloud_guide.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0174,Art/Icons/Assistants/icon_assistant_jungle_scout.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0175,Art/Icons/Assistants/icon_assistant_crystal_monk.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0176,Art/Icons/Assistants/icon_assistant_tournament_ref.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0177,Art/Icons/Assistants/icon_assistant_assistant_badge.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0178,Art/Icons/Assistants/icon_assistant_assistant_xp.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0179,Art/Icons/Automation/icon_automation_auto_collect.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0180,Art/Icons/Automation/icon_automation_auto_merge.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0181,Art/Icons/Automation/icon_automation_auto_build.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0182,Art/Icons/Automation/icon_automation_auto_upgrade.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0183,Art/Icons/Automation/icon_automation_auto_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0184,Art/Icons/Automation/icon_automation_auto_reward.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0185,Art/Icons/Automation/icon_automation_drone_delivery.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0186,Art/Icons/Automation/icon_automation_machine_oil.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0187,Art/Icons/Automation/icon_automation_gear_core.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0188,Art/Icons/Automation/icon_automation_power_cell.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0189,Art/Icons/Automation/icon_automation_automation_ticket.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0190,Art/Icons/Automation/icon_automation_smart_chip.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0191,Art/Icons/Achievements/icon_achievement_first_merge.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0192,Art/Icons/Achievements/icon_achievement_rich_mini.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0193,Art/Icons/Achievements/icon_achievement_boss_slayer.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0194,Art/Icons/Achievements/icon_achievement_pet_master.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0195,Art/Icons/Achievements/icon_achievement_world_hopper.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0196,Art/Icons/Achievements/icon_achievement_daily_streak.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0197,Art/Icons/Achievements/icon_achievement_fast_builder.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0198,Art/Icons/Achievements/icon_achievement_guild_star.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0199,Art/Icons/Achievements/icon_achievement_relic_hunter.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0200,Art/Icons/Achievements/icon_achievement_cloud_king.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0201,Art/Icons/Achievements/icon_achievement_jungle_hero.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0202,Art/Icons/Achievements/icon_achievement_crystal_lord.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0203,Art/Icons/Quests/icon_quest_daily_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0204,Art/Icons/Quests/icon_quest_weekly_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0205,Art/Icons/Quests/icon_quest_guild_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0206,Art/Icons/Quests/icon_quest_boss_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0207,Art/Icons/Quests/icon_quest_pet_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0208,Art/Icons/Quests/icon_quest_build_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0209,Art/Icons/Quests/icon_quest_collect_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0210,Art/Icons/Quests/icon_quest_merge_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0211,Art/Icons/Quests/icon_quest_cloud_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0212,Art/Icons/Quests/icon_quest_jungle_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0213,Art/Icons/Quests/icon_quest_crystal_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0214,Art/Icons/Quests/icon_quest_tournament_quest.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0215,Art/Icons/Resources/icon_resource_cloud_drop.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0216,Art/Icons/Resources/icon_resource_jungle_seed.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0217,Art/Icons/Resources/icon_resource_crystal_leaf.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0218,Art/Icons/Resources/icon_resource_automation_gear.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0219,Art/Icons/Resources/icon_resource_assistant_note.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0220,Art/Icons/Resources/icon_resource_mount_cookie.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0221,Art/Icons/Resources/icon_resource_trophy_coin.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0222,Art/Icons/Resources/icon_resource_quest_scroll.png,created_in_package_06,new-only MicroMasters asset
PACK_06,MM-P06-0223,Art/Icons/Resources/icon_resource_achievement_star.png,created_in_package_06,new-only MicroMasters asset
